file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2483138_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2483138,A,D,C,R,SE,CH34,18.92056308967698
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2485741_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2485741,A,D,C,R,ME,CH12,9.205263497806964
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2485741_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2485741,A,D,C,R,SE,CH34,15.41607957469712
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2501485_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2501485,A,D,C,R,ME,CH12,11.32120433340699
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2501485_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2501485,A,D,C,R,SE,CH34,17.74625258254152
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2503874_A_D_TL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2503874,A,D,T,L,ME,CH12,12.50672726243505
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2503874_A_D_TL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2503874,A,D,T,L,SE,CH34,18.71759583027404
2019-11-13-15-55_Schleusinger-Allee_70Kmh_250568_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,250568,A,D,C,R,ME,CH12,12.38683745883946
2019-11-13-15-55_Schleusinger-Allee_70Kmh_250568_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,250568,A,D,C,R,SE,CH34,18.39428480233321
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2506690_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2506690,A,D,C,L,ME,CH12,11.85262389646317
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2506690_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2506690,A,D,C,L,SE,CH34,18.06264898431726
2019-11-13-15-55_Schleusinger-Allee_70Kmh_25168896_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,25168896,,,,,ME,CH12,0.0005927784499550995
2019-11-13-15-55_Schleusinger-Allee_70Kmh_25168896_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,25168896,,,,,SE,CH34,0.002328245111992994
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2518295_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2518295,A,D,C,L,ME,CH12,13.44186950037415
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2518295_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2518295,A,D,C,L,SE,CH34,19.7914673646189
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2521538_A_D_TR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2521538,A,D,T,R,ME,CH12,13.40640464994559
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2521538_A_D_TR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2521538,A,D,T,R,SE,CH34,19.63054421450486
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2523117_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2523117,A,D,C,L,ME,CH12,14.43782952666313
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2523117_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2523117,A,D,C,L,SE,CH34,19.50830207898001
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2530029_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2530029,A,D,C,L,ME,CH12,12.49576502523106
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2530029_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2530029,A,D,C,L,SE,CH34,18.42415405768295
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2531736_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2531736,A,D,C,L,ME,CH12,10.80078071698373
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2531736_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2531736,A,D,C,L,SE,CH34,17.01288345031988
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2548034_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2548034,A,D,C,R,ME,CH12,10.96904405921104
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2548034_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2548034,A,D,C,R,SE,CH34,16.70218388724095
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2558402_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2558402,A,D,C,R,ME,CH12,10.89908606445263
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2558402_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2558402,A,D,C,R,SE,CH34,17.14445306756567
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2572269_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2572269,A,D,C,R,ME,CH12,14.64852380450142
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2572269_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2572269,A,D,C,R,SE,CH34,19.10748090411345
2019-11-13-15-55_Schleusinger-Allee_70Kmh_257336_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,257336,A,D,C,R,ME,CH12,14.3004694840565
2019-11-13-15-55_Schleusinger-Allee_70Kmh_257336_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,257336,A,D,C,R,SE,CH34,20.26207768574089
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2573805_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2573805,A,D,C,L,ME,CH12,14.7974312015825
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2573805_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2573805,A,D,C,L,SE,CH34,20.55519279786395
2019-11-13-15-55_Schleusinger-Allee_70Kmh_25847808_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,25847808,,,,,ME,CH12,0.001078601488481441
2019-11-13-15-55_Schleusinger-Allee_70Kmh_25847808_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,25847808,,,,,SE,CH34,0.002484160507749263
2019-11-13-15-55_Schleusinger-Allee_70Kmh_25943808_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,25943808,,,,,ME,CH12,0.0009448817058831522
2019-11-13-15-55_Schleusinger-Allee_70Kmh_25943808_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,25943808,,,,,SE,CH34,0.00225731688891396
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2601133_A_D_TR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2601133,A,D,T,R,ME,CH12,21.16561306597976
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2601133_A_D_TR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2601133,A,D,T,R,SE,CH34,27.44906511961998
2019-11-13-15-55_Schleusinger-Allee_70Kmh_26039808_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,26039808,,,,,ME,CH12,0.001348059928202557
2019-11-13-15-55_Schleusinger-Allee_70Kmh_26039808_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,26039808,,,,,SE,CH34,0.002673240204836568
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2618146_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2618146,A,D,C,R,ME,CH12,12.46465321707494
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2618146_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2618146,A,D,C,R,SE,CH34,18.97192719153616
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2619960_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2619960,A,D,C,R,ME,CH12,12.41723175895024
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2619960_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2619960,A,D,C,R,SE,CH34,18.28141004446852
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2624866_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2624866,A,D,C,R,ME,CH12,11.79534715121581
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2624866_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2624866,A,D,C,R,SE,CH34,18.14668203547567
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2641986_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2641986,A,D,C,R,ME,CH12,13.72761860632677
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2641986_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2641986,A,D,C,R,SE,CH34,20.11867810201933
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2643853_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2643853,A,D,C,R,ME,CH12,13.78784181489864
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2643853_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2643853,A,D,C,R,SE,CH34,20.05927038212386
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2665080_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2665080,A,D,C,R,ME,CH12,10.57761894659064
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2665080_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2665080,A,D,C,R,SE,CH34,16.49683896354189
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2676920_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2676920,A,D,C,L,ME,CH12,13.66361567049486
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2676920_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2676920,A,D,C,L,SE,CH34,19.8311378444902
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2678893_A_D_TL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2678893,A,D,T,L,ME,CH12,15.1030443149202
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2678893_A_D_TL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2678893,A,D,T,L,SE,CH34,21.24475135348466
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2680973_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2680973,A,D,C,L,ME,CH12,13.73832673391274
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2680973_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2680973,A,D,C,L,SE,CH34,19.55798503589627
2019-11-13-15-55_Schleusinger-Allee_70Kmh_26822399_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,26822399,,,,,ME,CH12,0.0007831040699070285
2019-11-13-15-55_Schleusinger-Allee_70Kmh_26822399_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,26822399,,,,,SE,CH34,0.002929261544177062
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2682786_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2682786,A,D,C,L,ME,CH12,13.37466663817423
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2682786_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2682786,A,D,C,L,SE,CH34,19.26350033819642
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2691373_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2691373,A,D,C,R,ME,CH12,9.746235000358842
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2691373_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2691373,A,D,C,R,SE,CH34,15.61744743997337
2019-11-13-15-55_Schleusinger-Allee_70Kmh_26918399_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,26918399,,,,,ME,CH12,0.0007262448296923627
2019-11-13-15-55_Schleusinger-Allee_70Kmh_26918399_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,26918399,,,,,SE,CH34,0.002736852885006569
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2693514_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2693514,A,D,C,R,ME,CH12,12.41363199447528
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2693514_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2693514,A,D,C,R,SE,CH34,17.70455601583502
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2694840_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2694840,A,D,C,R,ME,CH12,10.15298816329795
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2694840_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2694840,A,D,C,R,SE,CH34,16.0777260958001
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2708298_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2708298,A,D,C,R,ME,CH12,11.02225286442005
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2708298_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2708298,A,D,C,R,SE,CH34,17.35319525136659
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2710520_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2710520,A,D,C,R,ME,CH12,11.80138491883068
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2710520_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2710520,A,D,C,R,SE,CH34,16.92225137902545
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2727357_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2727357,A,D,C,R,ME,CH12,10.79835383830437
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2727357_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2727357,A,D,C,R,SE,CH34,17.33938976110527
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2735570_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2735570,A,D,C,L,ME,CH12,11.61415009636325
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2735570_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2735570,A,D,C,L,SE,CH34,18.24773694301212
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2739192_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2739192,A,D,C,R,ME,CH12,10.7124271508063
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2739192_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2739192,A,D,C,R,SE,CH34,16.74727697480563
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2747536_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2747536,A,D,C,R,ME,CH12,9.414569385312731
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2747536_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2747536,A,D,C,R,SE,CH34,15.86050846015963
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2751568_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2751568,A,D,C,L,ME,CH12,13.04201766686509
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2751568_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2751568,A,D,C,L,SE,CH34,19.48403905732881
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2755581_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2755581,A,D,C,R,ME,CH12,15.88377271819349
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2755581_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2755581,A,D,C,R,SE,CH34,19.61033012442768
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27608832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27608832,,,,,ME,CH12,0.0007687501613654375
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27608832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27608832,,,,,SE,CH34,0.002049286562326476
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2764653_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2764653,A,D,C,R,ME,CH12,12.17191275863777
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2764653_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2764653,A,D,C,R,SE,CH34,18.29368692973383
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27704832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27704832,,,,,ME,CH12,0.0006814465338568979
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27704832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27704832,,,,,SE,CH34,0.00148217181630725
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2771578_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2771578,A,D,C,R,ME,CH12,12.63043843407285
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2771578_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2771578,A,D,C,R,SE,CH34,19.04810038127232
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2779288_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2779288,A,D,C,R,ME,CH12,9.913372118669896
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2779288_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2779288,A,D,C,R,SE,CH34,16.25204551694216
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27800832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27800832,,,,,ME,CH12,0.0006294371954150478
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27800832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27800832,,,,,SE,CH34,0.001465728084286702
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2782330_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2782330,A,D,C,L,ME,CH12,10.91709719819907
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2782330_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2782330,A,D,C,L,SE,CH34,16.44494299264131
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27896832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27896832,,,,,ME,CH12,0.0004874734889883687
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27896832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27896832,,,,,SE,CH34,0.001615747424550536
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2794221_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2794221,A,D,C,R,ME,CH12,9.426354026499675
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2794221_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2794221,A,D,C,R,SE,CH34,15.27777972378346
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2798234_A_D_TL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2798234,A,D,T,L,ME,CH12,16.2825882146655
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2798234_A_D_TL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2798234,A,D,T,L,SE,CH34,21.78042209032266
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27992832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27992832,,,,,ME,CH12,0.0004060468595971151
2019-11-13-15-55_Schleusinger-Allee_70Kmh_27992832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,27992832,,,,,SE,CH34,0.001165003691056113
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2806877_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2806877,A,D,C,R,ME,CH12,12.87388446432505
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2806877_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2806877,A,D,C,R,SE,CH34,19.00435855498482
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28088832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28088832,,,,,ME,CH12,0.0003556124202388069
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28088832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28088832,,,,,SE,CH34,0.001189401353722023
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2810685_A_D_CL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2810685,A,D,C,L,ME,CH12,12.97095405266651
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2810685_A_D_CL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2810685,A,D,C,L,SE,CH34,19.06157342612605
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2812962_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2812962,A,D,C,R,ME,CH12,11.12854289238214
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2812962_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2812962,A,D,C,R,SE,CH34,16.8031437172586
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28184832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28184832,,,,,ME,CH12,0.0003636495546484134
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28184832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28184832,,,,,SE,CH34,0.001246949272285457
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28280832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28280832,,,,,ME,CH12,0.0003717807693668421
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28280832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28280832,,,,,SE,CH34,0.001267604792939061
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2830677_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2830677,A,D,C,R,ME,CH12,11.62235214565561
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2830677_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2830677,A,D,C,R,SE,CH34,17.26688677344863
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2832674_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2832674,A,D,C,R,ME,CH12,12.81265401670085
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2832674_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2832674,A,D,C,R,SE,CH34,18.63583339307483
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28376832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28376832,,,,,ME,CH12,0.0004004134453303954
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28376832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28376832,,,,,SE,CH34,0.001280422889250831
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2837976_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2837976,A,D,C,R,ME,CH12,12.68379702099881
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2837976_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2837976,A,D,C,R,SE,CH34,18.68969795929879
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2842605_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2842605,A,D,C,R,ME,CH12,8.554231233182021
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2842605_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2842605,A,D,C,R,SE,CH34,14.50725140919472
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28472832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28472832,,,,,ME,CH12,0.000448190688890076
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28472832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28472832,,,,,SE,CH34,0.00164019284754922
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2850090_A_D_TL_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2850090,A,D,T,L,ME,CH12,17.87494187942798
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2850090_A_D_TL_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2850090,A,D,T,L,SE,CH34,22.6650302666097
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28568832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28568832,,,,,ME,CH12,0.0004094356677805087
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28568832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28568832,,,,,SE,CH34,0.001656711812412914
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28664832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28664832,,,,,ME,CH12,0.0003885936872808232
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28664832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28664832,,,,,SE,CH34,0.001604479664585098
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2872378_A_D_CR_ME_CH12,False,2019-11-13-15-55,Schleusinger-Allee,70,2872378,A,D,C,R,ME,CH12,13.91779398857751
2019-11-13-15-55_Schleusinger-Allee_70Kmh_2872378_A_D_CR_SE_CH34,False,2019-11-13-15-55,Schleusinger-Allee,70,2872378,A,D,C,R,SE,CH34,19.47945934213501
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28760832_ME_CH12-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28760832,,,,,ME,CH12,0.02834729130466522
2019-11-13-15-55_Schleusinger-Allee_70Kmh_28760832_SE_CH34-BG,True,2019-11-13-15-55,Schleusinger-Allee,70,28760832,,,,,SE,CH34,0.04382154466746905
