,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
8820,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_806024_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,806024,M,D,C,R,SE,CH34
8821,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_813608_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,813608,M,D,C,R,ME,CH12
8822,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_813608_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,813608,M,D,C,R,SE,CH34
8823,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_824792_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,824792,M,D,C,L,ME,CH12
8824,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_824792_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,824792,M,D,C,L,SE,CH34
8825,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_826952_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,826952,M,D,C,R,ME,CH12
8826,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_826952_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,826952,M,D,C,R,SE,CH34
8827,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_832808_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,832808,M,D,C,R,ME,CH12
8828,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_832808_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,832808,M,D,C,R,SE,CH34
8829,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_834920_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,834920,M,D,C,R,ME,CH12
8830,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_834920_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,834920,M,D,C,R,SE,CH34
8831,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_8371200_ME_CH12-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,8371200,None,None,None,None,ME,CH12
8832,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_8371200_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,8371200,None,None,None,None,SE,CH34
8833,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_848168_M_D_BR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,848168,M,D,B,R,ME,CH12
8834,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_848168_M_D_BR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,848168,M,D,B,R,SE,CH34
8835,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_851048_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,851048,M,D,C,R,ME,CH12
8836,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_851048_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,851048,M,D,C,R,SE,CH34
8837,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_852104_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,852104,M,D,C,L,ME,CH12
8838,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_852104_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,852104,M,D,C,L,SE,CH34
8839,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_853784_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,853784,M,D,C,R,ME,CH12
8840,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_853784_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,853784,M,D,C,R,SE,CH34
8841,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_855560_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,855560,M,D,C,R,ME,CH12
8842,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_855560_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,855560,M,D,C,R,SE,CH34
8843,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_85826_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,85826,M,D,C,L,ME,CH12
8844,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_85826_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,85826,M,D,C,L,SE,CH34
8845,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_874856_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,874856,M,D,C,L,ME,CH12
8846,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_874856_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,874856,M,D,C,L,SE,CH34
8847,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_877688_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,877688,M,D,C,L,ME,CH12
8848,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_877688_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,877688,M,D,C,L,SE,CH34
8849,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_8866_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,8866,M,D,C,R,ME,CH12
8850,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_8866_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,8866,M,D,C,R,SE,CH34
8851,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_910040_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,910040,M,D,C,R,ME,CH12
8852,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_910040_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,910040,M,D,C,R,SE,CH34
8853,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_911360_ME_CH12-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,911360,None,None,None,None,ME,CH12
8854,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_911360_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,911360,None,None,None,None,SE,CH34
8855,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_91426_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,91426,M,D,C,R,ME,CH12
8856,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_91426_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,91426,M,D,C,R,SE,CH34
8857,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_928328_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,928328,M,D,C,L,ME,CH12
8858,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_928328_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,928328,M,D,C,L,SE,CH34
8859,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_934232_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,934232,M,D,C,L,ME,CH12
8860,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_934232_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,934232,M,D,C,L,SE,CH34
8861,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_941672_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,941672,M,D,C,R,ME,CH12
8862,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_941672_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,941672,M,D,C,R,SE,CH34
8863,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_961496_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,961496,M,D,C,R,ME,CH12
8864,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_961496_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,961496,M,D,C,R,SE,CH34
8865,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9766400_ME_CH12-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9766400,None,None,None,None,ME,CH12
8866,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9766400_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9766400,None,None,None,None,SE,CH34
8867,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_985256_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,985256,M,D,C,R,ME,CH12
8868,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_985256_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,985256,M,D,C,R,SE,CH34
8869,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9862400_ME_CH12-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9862400,None,None,None,None,ME,CH12
8870,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9862400_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9862400,None,None,None,None,SE,CH34
8871,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_990296_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,990296,M,D,C,R,ME,CH12
8872,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_990296_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,990296,M,D,C,R,SE,CH34
8873,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_992552_M_D_TR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,992552,M,D,T,R,ME,CH12
8874,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_992552_M_D_TR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,992552,M,D,T,R,SE,CH34
8875,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_99426_M_D_CL_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,99426,M,D,C,L,ME,CH12
8876,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_99426_M_D_CL_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,99426,M,D,C,L,SE,CH34
8877,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_995624_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,995624,M,D,C,R,ME,CH12
8878,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_995624_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,995624,M,D,C,R,SE,CH34
8879,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9958400_ME_CH12-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9958400,None,None,None,None,ME,CH12
8880,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_9958400_SE_CH34-BG,True,2019-11-18-07-25,Langewiesener-Strasse,50,9958400,None,None,None,None,SE,CH34
8881,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_997256_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,997256,M,D,C,R,ME,CH12
8882,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_997256_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,997256,M,D,C,R,SE,CH34
8883,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_999704_M_D_CR_ME_CH12,False,2019-11-18-07-25,Langewiesener-Strasse,50,999704,M,D,C,R,ME,CH12
8884,2019-11-18-07-25_Langewiesener-Strasse_50Kmh_999704_M_D_CR_SE_CH34,False,2019-11-18-07-25,Langewiesener-Strasse,50,999704,M,D,C,R,SE,CH34
8885,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1002104_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1002104,A,D,C,L,ME,CH12
8886,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1002104_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1002104,A,D,C,L,SE,CH34
8887,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1006520_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1006520,A,D,C,L,ME,CH12
8888,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1006520_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1006520,A,D,C,L,SE,CH34
8889,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_100760_A_D_TL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,100760,A,D,T,L,ME,CH12
8890,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_100760_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,100760,A,D,T,L,SE,CH34
8891,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1008824_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1008824,A,D,C,R,ME,CH12
8892,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1008824_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1008824,A,D,C,R,SE,CH34
8893,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1010408_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1010408,A,D,C,R,ME,CH12
8894,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1010408_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1010408,A,D,C,R,SE,CH34
8895,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1012328_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1012328,A,D,C,R,ME,CH12
8896,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1012328_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1012328,A,D,C,R,SE,CH34
8897,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1015832_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1015832,A,D,C,L,ME,CH12
8898,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1015832_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1015832,A,D,C,L,SE,CH34
8899,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1026680_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1026680,A,D,C,L,ME,CH12
8900,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1026680_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1026680,A,D,C,L,SE,CH34
8901,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103260672_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103260672,None,None,None,None,ME,CH12
8902,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103260672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103260672,None,None,None,None,SE,CH34
8903,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103356672_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103356672,None,None,None,None,ME,CH12
8904,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103356672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103356672,None,None,None,None,SE,CH34
8905,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103452672_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103452672,None,None,None,None,ME,CH12
8906,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103452672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103452672,None,None,None,None,SE,CH34
8907,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103548672_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103548672,None,None,None,None,ME,CH12
8908,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103548672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103548672,None,None,None,None,SE,CH34
8909,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103644672_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103644672,None,None,None,None,ME,CH12
8910,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103644672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103644672,None,None,None,None,SE,CH34
8911,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103740672_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103740672,None,None,None,None,ME,CH12
8912,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_103740672_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,103740672,None,None,None,None,SE,CH34
8913,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1041800_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1041800,A,D,C,L,ME,CH12
8914,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1041800_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1041800,A,D,C,L,SE,CH34
8915,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1043528_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1043528,A,D,C,L,ME,CH12
8916,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1043528_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1043528,A,D,C,L,SE,CH34
8917,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_104582271_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,104582271,None,None,None,None,ME,CH12
8918,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_104582271_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,104582271,None,None,None,None,SE,CH34
8919,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1048808_A_D_TL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1048808,A,D,T,L,ME,CH12
8920,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1048808_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1048808,A,D,T,L,SE,CH34
8921,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1058935_A_D_CL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1058935,A,D,C,L,ME,CH12
8922,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1058935_A_D_CL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1058935,A,D,C,L,SE,CH34
8923,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106514048_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106514048,None,None,None,None,ME,CH12
8924,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106514048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106514048,None,None,None,None,SE,CH34
8925,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106610048_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106610048,None,None,None,None,ME,CH12
8926,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106610048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106610048,None,None,None,None,SE,CH34
8927,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106706048_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106706048,None,None,None,None,ME,CH12
8928,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106706048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106706048,None,None,None,None,SE,CH34
8929,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106802048_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106802048,None,None,None,None,ME,CH12
8930,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106802048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106802048,None,None,None,None,SE,CH34
8931,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106898048_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106898048,None,None,None,None,ME,CH12
8932,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_106898048_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,106898048,None,None,None,None,SE,CH34
8933,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1069640_A_D_TR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1069640,A,D,T,R,ME,CH12
8934,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1069640_A_D_TR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1069640,A,D,T,R,SE,CH34
8935,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1073384_A_D_TL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1073384,A,D,T,L,ME,CH12
8936,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1073384_A_D_TL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1073384,A,D,T,L,SE,CH34
8937,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1075928_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1075928,A,D,C,R,ME,CH12
8938,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1075928_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1075928,A,D,C,R,SE,CH34
8939,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1077752_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1077752,A,D,C,R,ME,CH12
8940,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1077752_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1077752,A,D,C,R,SE,CH34
8941,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10795520_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10795520,None,None,None,None,ME,CH12
8942,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10795520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10795520,None,None,None,None,SE,CH34
8943,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1081544_A_D_BL_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1081544,A,D,B,L,ME,CH12
8944,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1081544_A_D_BL_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1081544,A,D,B,L,SE,CH34
8945,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10891520_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10891520,None,None,None,None,ME,CH12
8946,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10891520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10891520,None,None,None,None,SE,CH34
8947,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109650944_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109650944,None,None,None,None,ME,CH12
8948,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109650944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109650944,None,None,None,None,SE,CH34
8949,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1096664_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1096664,A,D,C,R,ME,CH12
8950,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1096664_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1096664,A,D,C,R,SE,CH34
8951,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109746944_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109746944,None,None,None,None,ME,CH12
8952,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109746944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109746944,None,None,None,None,SE,CH34
8953,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109842944_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109842944,None,None,None,None,ME,CH12
8954,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109842944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109842944,None,None,None,None,SE,CH34
8955,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10987520_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10987520,None,None,None,None,ME,CH12
8956,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_10987520_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,10987520,None,None,None,None,SE,CH34
8957,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109938944_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109938944,None,None,None,None,ME,CH12
8958,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_109938944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,109938944,None,None,None,None,SE,CH34
8959,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110034944_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110034944,None,None,None,None,ME,CH12
8960,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110034944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110034944,None,None,None,None,SE,CH34
8961,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110130944_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110130944,None,None,None,None,ME,CH12
8962,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110130944_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110130944,None,None,None,None,SE,CH34
8963,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1102520_A_D_CR_ME_CH12,False,2019-11-18-15-45,Langewiesener-Strasse,50,1102520,A,D,C,R,ME,CH12
8964,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_1102520_A_D_CR_SE_CH34,False,2019-11-18-15-45,Langewiesener-Strasse,50,1102520,A,D,C,R,SE,CH34
8965,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110617728_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110617728,None,None,None,None,ME,CH12
8966,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110617728_SE_CH34-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110617728,None,None,None,None,SE,CH34
8967,2019-11-18-15-45_Langewiesener-Strasse_50Kmh_110713728_ME_CH12-BG,True,2019-11-18-15-45,Langewiesener-Strasse,50,110713728,None,None,None,None,ME,CH12
